return-date,order-id,sku,quantity,fulfillment-center-id,detailed-disposition,reason,status,license-plate-number,customer-comments
2019-11-27T13:18:52+00:00,113-7155068-3562634,HM0753-940,1,SMF9,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR585512668,Picture and description of color CORAL RED.....item delivered definitely PINK. Maybe I was sent wrong color by mistake?
2019-11-27T06:24:16+00:00,112-1772045-1211460,HM0722-L-38,1,LEX2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR858285156,
2019-11-26T18:05:40+00:00,112-7674151-5629842,HM0701-X-37,1,SDF9,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNRR868380050,
2019-11-26T06:51:27+00:00,112-7690525-6416220,HM0722-H-39,1,IND8,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNN630540847,
2019-11-25T21:33:47+00:00,114-0395014-0950613,HM0731-Z-40,1,LEX2,SELLABLE,UNDELIVERABLE_REFUSED,Unit returned to inventory,LPNRR843951523,
2019-11-25T06:51:35+00:00,113-6313731-3702664,HM0722-B-39,1,SDF9,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR873045818,
2019-11-24T20:22:14+00:00,112-5040391-4459468,HM0722-C-39,1,RIC9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR777530631,
2019-11-24T16:53:59+00:00,111-0303863-6020231,HM0729-M-42,1,LAS2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR849704401,
2019-11-24T12:59:04+00:00,112-0362596-9535465,HM0722-X-39,1,LEX1,SELLABLE,ORDERED_WRONG_ITEM,Unit returned to inventory,LPNRR853441202,
2019-11-24T12:45:36+00:00,112-6773980-8372249,HM0741-0240,1,IND8,CUSTOMER_DAMAGED,DEFECTIVE,IMMEDIATE_DISPOSAL,LPNN625379335,
2019-11-24T05:06:01+00:00,114-7065329-8201045,HM0706-L-39,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR844112428,
2019-11-24T01:28:14+00:00,111-3312742-4087444,HM0722-H-39,1,MOB9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR669540460,
2019-11-24T01:28:14+00:00,111-2461233-2905815,HM0722-H-39,1,MOB9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR669540459,
2019-11-23T07:46:06+00:00,111-3444743-4886613,HM0731-Z-40,1,LEX1,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR853810040,
2019-11-22T16:15:41+00:00,114-7585212-8124221,HM0722-B-39,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR818833558,
2019-11-22T16:15:41+00:00,114-7585212-8124221,HM0701-R-40,1,SDF9,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR803116121,
2019-11-22T12:56:56+00:00,112-1801288-9977004,HM0722-X-40,1,LEX2,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR785222531,
2019-11-22T11:54:06+00:00,111-5737127-3835431,HM0701-1139,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR815231573,
2019-11-22T03:55:28+00:00,114-2210050-5224247,HM0733-1240,1,MIA7,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR882191718,
2019-11-21T04:46:26+00:00,113-2021125-5430660,HM0738-139,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR668191259,
2019-11-20T06:21:39+00:00,111-4325010-7772230,HM0731-Z-38,1,LAS2,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR853966165,I was under the impression these were havianas
2019-11-20T05:19:07+00:00,113-6526540-6660250,HM0701-X-38,1,SDF9,SELLABLE,NOT_AS_DESCRIBED,Unit returned to inventory,LPNRR804295097,
2019-11-20T04:22:19+00:00,111-0635224-4716235,HM0701-H-40,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR866513017,
2019-11-20T04:19:18+00:00,111-8850667-8611415,HM0701-H-40,1,LAS2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR861982836,
2019-11-20T03:29:11+00:00,111-6313426-3701014,HM0738-L-38,1,LAS2,SELLABLE,UNDELIVERABLE_UNKNOWN,Unit returned to inventory,LPNRR818464306,
2019-11-19T10:23:22+00:00,114-0441606-3913819,HM0701-X-40,1,LAS2,DAMAGED,NO_REASON_GIVEN,Reimbursed,LPNRR848252216,
2019-11-19T08:17:13+00:00,112-4060709-1203426,HM0747-0140,1,LEX2,SELLABLE,UNDELIVERABLE_UNKNOWN,Reimbursed,LPNRR846034249,
2019-11-19T05:18:19+00:00,111-1119712-9995420,HM0701-X-42,1,IND8,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNN629680502,
2019-11-19T04:08:28+00:00,112-2202630-2133041,HM0722-B-40,1,LAS2,SELLABLE,APPAREL_TOO_LARGE,Unit returned to inventory,LPNRR861610692,
2019-11-17T10:45:11+00:00,113-8217737-0819433,HM0738-V-39,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR882216668,
2019-11-17T03:52:29+00:00,113-8725706-9429832,HM0738-141,1,LAS2,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR783885338,
2019-11-16T17:26:36+00:00,112-4719968-7651465,HM0731-Y-39,1,IND8,SELLABLE,UNWANTED_ITEM,Unit returned to inventory,LPNN626826558,
2019-11-15T16:03:58+00:00,112-9096484-9665043,HM0731-Z-39,1,MIA7,SELLABLE,APPAREL_TOO_SMALL,Unit returned to inventory,LPNRR881978651,
2019-11-15T15:47:10+00:00,113-0710898-5045815,HM0731-H-41,1,LEX2,SELLABLE,MISORDERED,Unit returned to inventory,LPNRR859178931,
2019-11-15T12:26:31+00:00,114-0981061-4968260,HM0727-240,1,SDF9,SELLABLE,APPAREL_STYLE,Unit returned to inventory,LPNRR883084412,
